ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2019-06-14,29,95344,527,Employed,Master,10,28097,84,Married,3,Rent,378,0.10288182066222518,6,0,0.5913436314158297,0,Auto,0,23,14,1494,505,45262,33833,7945.333333333333,0.9275018328399005,4,11429,0.289597,0.3055478759447551,813.8858033357851,0.15001079921158564,0,56.0
2019-06-15,47,26417,632,Unemployed,High School,25,32006,60,Divorced,0,Mortgage,305,0.1674652357710601,1,2,0.22234563760057388,0,Auto,0,26,27,7969,2468,19390,15294,2201.4166666666665,0.7147990678195728,3,4096,0.22100600000000004,0.25830019759388917,955.0565122642887,0.5723843792698439,0,53.0
2019-06-16,20,25531,445,Unemployed,Bachelor,0,41395,24,Single,1,Rent,482,0.2269121719689677,5,2,0.13773263864321925,0,Education,0,16,23,714,409,328423,4757,2127.5833333333335,0.910102300338134,8,323666,0.293895,0.2828043556248463,2278.028986006284,1.297260108576844,0,49.0
2019-06-17,39,58617,625,Employed,High School,19,55682,60,Single,3,Mortgage,625,0.20799369496973105,1,1,0.790788052019775,0,Auto,0,22,18,1648,1142,42687,8259,4884.75,0.6842634963853803,2,34428,0.248182,0.24034519111763475,1602.973724325371,0.4561080350735189,0,55.0
2019-06-18,25,26712,564,Employed,Bachelor,2,31838,36,Single,2,Own,912,0.506308184466489,1,0,0.27944966369976815,0,Home,0,26,1,3826,6531,14192,42322,1328.0,0.8389356985217221,3,10910,0.234838,0.24160708276457807,1251.7836556625302,1.6293551623964837,0,59.0
2019-06-19,32,40310,544,Self-Employed,Master,11,23512,36,Single,0,Other,426,0.43651470255224445,1,3,0.5848946889676256,0,Other,0,26,24,859,385,47499,18706,3359.1666666666665,0.931674202991431,9,28793,0.236512,0.26015937887335927,947.5127004932174,0.4088849517717343,0,63.0
2019-06-20,40,15000,566,Employed,High School,19,35366,36,Married,0,Own,582,0.37026941204691666,3,1,0.09708506358158903,0,Auto,0,17,13,19935,346,96623,78278,1250.0,0.9198752022376968,7,18345,0.237366,0.22111222041124018,1352.679324254743,1.5477434594037944,0,52.0
2019-06-21,29,62164,567,Employed,Doctorate,7,28744,60,Married,2,Own,566,0.5440065175693268,3,1,0.18739122229371047,0,Auto,0,20,9,3809,318,54972,5271,5180.333333333333,0.8692975877547342,10,49701,0.25024399999999997,0.20076102598348064,762.7578595754068,0.25650045548717715,1,41.6
2019-06-22,35,101205,506,Employed,High School,14,24077,60,Single,3,Rent,499,0.1682294980919263,2,0,0.08150846644923619,0,Auto,0,33,25,4761,1186,145502,13889,8433.75,0.8277980563052677,1,131613,0.27607699999999996,0.2483460527108864,704.3590937992824,0.14268375204378625,1,35.2
2019-06-23,52,41332,565,Employed,High School,25,28642,24,Married,1,Rent,248,0.31664881162694625,4,1,0.21715306005600776,0,Other,0,31,8,14924,3507,18431,156844,3444.3333333333335,0.7969864898682332,5,8752,0.22114199999999998,0.21149674468083487,1473.8943317784222,0.49992093248188,0,54.0
2019-06-24,33,28122,483,Employed,Master,12,10204,36,Married,2,Rent,510,0.7002971758897303,5,1,0.32258921082802944,0,Other,0,30,13,2452,272,72120,139053,2343.5,0.7736022515183425,1,10791,0.253704,0.26076196520380135,411.53978241451466,0.39323225193706624,0,58.0
2019-06-25,50,42964,514,Employed,Bachelor,27,14014,60,Married,2,Rent,561,0.054693898833853255,4,1,0.14360511568241685,0,Education,0,33,6,5928,696,79895,6291,3580.3333333333335,0.9126483381448313,6,73604,0.262014,0.2950105317951568,449.1150318214637,0.28212876784884,0,50.0
2019-06-26,26,49548,504,Employed,High School,3,34399,36,Single,2,Mortgage,425,0.2736062537822916,2,1,0.31441391899567966,0,Debt Consolidation,0,20,15,2019,681,21562,62877,4129.0,0.7852720793471833,5,4708,0.26739899999999994,0.28021679131314126,1423.2689719814641,0.44763113877003247,0,55.0
2019-06-27,46,51051,584,Employed,Master,23,11511,36,Married,4,Other,235,0.35348670358805734,1,0,0.09112861821242499,0,Education,0,21,3,766,2025,116746,100689,4254.25,0.7465397841896246,5,16057,0.204511,0.21034417025336238,433.88113772125274,0.15722657054034267,0,53.0
2019-06-28,57,75017,542,Employed,Bachelor,34,20510,48,Single,1,Rent,1445,0.38393292984836336,2,1,0.3131593334811199,0,Home,0,21,13,4279,1387,106143,6086,6251.416666666667,0.6743975323836804,4,100057,0.24451,0.23276222849960387,660.4835211392527,0.3368010218173352,0,50.0
2019-06-29,18,26317,501,Employed,High School,0,38059,120,Married,2,Rent,223,0.09294660514330773,1,3,0.27097521827668497,0,Education,1,36,26,983,145,21478,75429,2193.0833333333335,0.8054779418840962,7,6179,0.342559,0.3685206947985764,1200.6383061723714,0.6491492067510908,0,59.0
2019-06-30,30,28620,504,Employed,Master,7,21662,60,Single,4,Mortgage,389,0.389013490546036,3,0,0.2777524632463959,0,Debt Consolidation,0,27,17,5290,2957,419060,29474,2385.0,0.8180897668761927,6,389586,0.27466199999999996,0.284158483081393,679.9089843576113,0.44817986765518286,0,48.0
2019-07-01,46,83580,541,Employed,Associate,23,8798,36,Single,0,Rent,414,0.14345788329029394,1,1,0.35946535326736206,1,Debt Consolidation,0,22,3,7601,1221,10329,10734,3664.5,0.7651684154862021,4,2198,0.223298,0.21502801113567754,333.74084560603893,0.20404989646774155,0,67.0
2019-07-02,37,39872,557,Employed,High School,14,42185,12,Married,4,Rent,269,0.10087946848169649,3,0,0.18334443862136024,0,Auto,0,29,14,2017,766,17039,54378,3322.6666666666665,0.7679094221221624,4,9672,0.228685,0.23739730694721797,3983.685071182365,1.2799012052113858,0,50.0
2019-07-03,44,100980,643,Employed,Master,22,36042,36,Single,1,Mortgage,370,0.3072519069591336,3,0,0.15540172119784287,0,Education,0,21,23,4140,289,67560,42694,8415.0,0.7888156997529607,8,24866,0.199542,0.1826612470732836,1307.8213389463585,0.19938459167514658,1,36.800000000000004
2019-07-04,32,33300,592,Employed,Bachelor,11,37515,48,Married,0,Mortgage,387,0.1477068575742701,6,3,0.27658587757811154,0,Education,1,24,10,43404,270,281277,6164,2775.0,0.6950520791724173,7,275113,0.236515,0.2441301686995767,1231.6394248953109,0.5832934864487607,0,52.0
2019-07-05,41,65680,564,Unemployed,Bachelor,19,60369,72,Single,0,Rent,486,0.10307803547684824,3,2,0.13505037831013775,0,Auto,0,19,2,2261,1730,161242,124058,5473.333333333333,0.8395860298659625,6,37184,0.293369,0.2346952,1569.9402935055796,0.3756285554516893,0,56.0
2019-07-06,38,48832,635,Employed,Master,15,43903,60,Single,3,Rent,580,0.02301721745472424,3,1,0.3782274677956486,0,Debt Consolidation,0,22,21,2097,7708,46623,6710,4069.3333333333335,0.8799317495139735,8,39913,0.23140300000000003,0.2498458387372414,1288.2143884266222,0.4590959342463849,0,51.0
2019-07-07,54,274161,595,Employed,Master,31,28413,60,Single,2,Mortgage,206,0.5079135660924881,3,1,0.5100979931095507,0,Other,0,20,24,4054,7205,89696,4332,22846.75,0.8911093576883087,3,85364,0.23591299999999998,0.20238124445740685,756.5402747224744,0.04213029313676888,1,44.0
2019-07-08,43,29315,548,Unemployed,High School,20,36063,60,Single,4,Mortgage,351,0.2104052281381726,2,2,0.18666952081453994,0,Auto,0,27,2,869,2760,32147,32069,2442.9166666666665,0.7459929535431032,5,4566,0.267063,0.21365040000000002,983.0452271220001,0.5460870791562,0,59.0
2019-07-09,44,44780,585,Unemployed,Master,22,35756,60,Single,1,Rent,684,0.5265979169466558,2,1,0.2574751619931346,0,Other,0,28,21,827,1400,151595,27402,3731.6666666666665,0.6999845527134483,6,124193,0.24825600000000003,0.27029946729277066,1092.4612500725334,0.4760503573218044,0,53.0
2019-07-10,35,24199,521,Employed,Associate,13,4920,24,Married,0,Rent,337,0.2540985964994201,4,1,0.4161818149381918,0,Home,0,22,29,18203,624,157363,57104,2016.5833333333333,0.7470257017135561,4,100259,0.21942,0.22677387684909484,256.8893143156394,0.2945027386167889,0,54.0
2019-07-11,34,112033,596,Employed,Associate,13,34995,60,Single,2,Other,308,0.1539586722150571,2,1,0.6410586349829295,0,Other,0,25,18,8724,1988,153981,9619,9336.083333333334,0.8739064492503195,7,144362,0.24199500000000002,0.2806091049656063,1090.8843432075878,0.14983631714308332,0,52.0
2019-07-12,34,115637,588,Employed,Doctorate,11,11315,60,Single,1,Own,259,0.5256369304114182,3,2,0.5742987527866653,0,Debt Consolidation,0,19,7,1755,2354,753438,47599,9636.416666666666,0.900901317219706,2,705839,0.22231499999999998,0.20065483923227365,300.1907195628626,0.0580289062735487,1,40.800000000000004
2019-07-13,44,43752,595,Employed,Bachelor,22,13313,48,Divorced,0,Own,457,0.2649069511916795,4,1,0.420697299965582,0,Home,0,29,6,26174,473,82798,152395,3646.0,0.8655295611102705,5,3140,0.210813,0.24347952100537149,436.59309649525187,0.24508861670193413,0,59.0
2019-07-14,34,84516,574,Self-Employed,Associate,11,41178,72,Single,0,Mortgage,769,0.13338266471803184,6,0,0.07785045167324607,0,Education,0,29,2,1427,915,29011,17053,7043.0,0.9356506819475707,8,11958,0.26917800000000003,0.2549372547298995,1121.7269405746856,0.2684547693560536,0,55.0
2019-07-15,43,63079,611,Employed,Bachelor,18,23063,84,Married,0,Other,449,0.4409464990939415,6,2,0.19830895607746,0,Auto,0,19,26,1045,432,41600,21142,5256.583333333333,0.9047725421333297,1,20458,0.242563,0.261166334328378,600.3282618083412,0.19962173055533688,0,48.0
2019-07-16,64,86330,636,Employed,Bachelor,43,13066,60,Married,1,Mortgage,254,0.13372067694386636,5,0,0.2194866828772236,0,Debt Consolidation,0,27,19,812,242,34926,17411,7194.166666666667,0.7012364000943734,6,17515,0.20006600000000002,0.16552721775379753,321.58967982109783,0.0800078322466486,1,37.6
2019-07-17,50,27549,571,Employed,High School,26,26843,36,Married,1,Rent,466,0.12565968627428187,4,1,0.4285731951307846,0,Other,0,22,1,1559,2765,33224,19487,2295.75,0.6313418027419392,5,13737,0.22634300000000002,0.2391252903228411,1051.8950351518824,0.6611761015580453,0,61.0
2019-07-18,36,65087,583,Employed,Master,13,16824,72,Single,0,Mortgage,695,0.3600194938494835,4,1,0.5490615745140796,0,Home,0,35,9,2463,702,122406,16042,5423.916666666667,0.6672509909927687,7,106364,0.240324,0.23346857061302617,436.27587635335357,0.2085717657326385,1,44.0
2019-07-19,54,171153,548,Employed,Master,27,19780,84,Married,2,Mortgage,447,0.2288282958792177,2,1,0.18509594242235522,0,Home,0,20,3,4124,747,72517,24131,14262.75,0.695876492414773,5,48386,0.27078,0.2733410158676325,530.5552660768587,0.06853904514044337,1,40.800000000000004
2019-07-20,35,125795,540,Employed,Bachelor,13,14743,84,Single,4,Rent,714,0.09918596365657148,2,1,0.08856964475748091,0,Home,1,24,25,1365,3438,16813,94261,10482.916666666666,0.9225072637958085,8,5729,0.269743,0.2756210896474135,397.6542430623069,0.1060443651714908,1,42.400000000000006
2019-07-21,18,64715,553,Employed,Bachelor,0,26826,96,Married,4,Own,586,0.13430368473217097,4,3,0.21585387295631353,0,Home,0,22,20,6103,822,100551,29674,5392.916666666667,0.6197184281334045,7,70877,0.28532599999999997,0.3379763541544418,811.9782642527937,0.2592248964078424,0,49.0
2019-07-22,27,68021,547,Employed,High School,4,25477,84,Married,1,Own,311,0.2206850944682852,3,0,0.1976435076905192,0,Auto,0,25,23,3943,4788,14858,15215,5668.416666666667,0.7998389565878896,7,10054,0.27697700000000003,0.23517470098795673,620.9146087940567,0.1644047471446859,0,50.0
2019-07-23,18,227026,570,Employed,Master,0,21516,60,Divorced,0,Rent,357,0.26717556075647,1,1,0.11721004373696578,1,Debt Consolidation,0,20,27,1273,241,7370,17832,18918.833333333332,0.8605271988740972,2,5641,0.241516,0.24414510344053814,624.1590718702527,0.051861499838974534,1,48.0
2019-07-24,35,73723,610,Employed,Associate,14,14338,60,Married,2,Rent,433,0.40493941721448445,1,1,0.08804847966514678,0,Debt Consolidation,0,11,12,3221,276,40141,29771,6143.583333333333,0.6963264048518818,9,10370,0.21433799999999997,0.21522832848227486,392.11986088118346,0.1343059605628393,0,48.0
2019-07-25,40,28024,540,Employed,High School,16,41317,24,Married,1,Mortgage,175,0.5660369817648445,6,0,0.3664677782661655,0,Home,0,20,25,5969,581,30443,14300,2335.3333333333335,0.7032119226161027,3,16143,0.24631699999999998,0.23068766036748822,2165.318724275506,1.0021347663183726,0,57.0
2019-07-26,60,178505,624,Employed,Doctorate,38,27743,12,Single,3,Mortgage,1228,0.45034832744833736,1,2,0.10457766000738435,0,Debt Consolidation,0,28,1,2681,2148,266242,31409,14875.416666666666,0.7442169949890062,6,234833,0.18074300000000001,0.19099133355289935,2558.012711532543,0.2545147336959218,1,36.800000000000004
2019-07-27,43,58472,568,Employed,Master,25,21879,96,Single,1,Mortgage,404,0.1789553759991997,2,0,0.37739409159579584,0,Debt Consolidation,0,29,6,9327,1481,102141,37940,4872.666666666667,0.8719938302215706,5,64201,0.272879,0.21833538864421206,483.75857491872165,0.1821915258418501,1,42.400000000000006
2019-07-28,37,61529,462,Unemployed,Bachelor,15,27348,12,Single,2,Rent,176,0.21635612738485635,5,1,0.5166138109248515,0,Home,0,20,5,3831,1456,50814,10871,5127.416666666667,0.6554457706131255,3,39943,0.261348,0.27924847577884826,2638.240341525605,0.5488612540152977,0,63.0
2019-07-29,49,45667,586,Employed,High School,29,15832,48,Divorced,5,Mortgage,775,0.06769770239763717,2,0,0.21552940811850985,0,Debt Consolidation,0,28,5,1052,3209,57755,19046,3805.5833333333335,0.943089513541497,6,38709,0.217832,0.26129196513240527,534.9638208816605,0.34422155715461766,0,54.0
2019-07-30,18,29145,595,Self-Employed,High School,0,21836,72,Married,0,Mortgage,344,0.3385080742590425,0,3,0.16590937831070052,0,Education,0,27,5,2668,976,52769,35582,2428.75,0.9021689935026626,5,17187,0.239336,0.25280581041176065,591.9652951015441,0.38536913848751175,0,57.0
2019-07-31,42,51631,522,Employed,Associate,16,21057,48,Single,1,Mortgage,575,0.23806987964071952,4,0,0.26862003442617033,0,Auto,0,25,14,5681,550,97876,90417,4302.583333333333,0.6656535320067475,3,7459,0.255057,0.2400645138035618,686.5719541472,0.29321267164622805,0,52.0
2019-08-01,49,90478,609,Employed,Bachelor,25,16052,84,Divorced,0,Mortgage,565,0.6474792902569393,1,1,0.42349085051529484,0,Home,0,29,9,773,2302,42029,8566,7539.833333333333,0.917694984667697,7,33463,0.236552,0.19698071122787517,353.5414060961932,0.12182516051586373,1,44.0
2019-08-02,22,68067,613,Employed,Bachelor,0,55965,96,Married,4,Other,810,0.31435216137192795,3,1,0.14300644775420054,0,Home,0,29,11,4342,435,118465,3401,5672.25,0.9317510451986567,9,115064,0.284465,0.28869437552317734,1499.4273802277553,0.4071448508489145,0,43.0
2019-08-03,53,82334,571,Employed,Bachelor,32,19842,36,Single,1,Own,689,0.4051250730694197,5,1,0.2996038640433753,0,Debt Consolidation,1,26,8,6367,695,223816,18895,6861.166666666667,0.9162887989506848,6,204921,0.219342,0.19801028233835505,735.3897509985309,0.20760168353271272,1,44.0
2019-08-04,44,41288,596,Employed,Bachelor,22,26599,60,Single,1,Mortgage,409,0.4719623768153713,1,0,0.12778534104518963,0,Other,0,25,27,1772,954,128130,26848,3440.6666666666665,0.7712981134435871,4,101282,0.233599,0.24330919138340612,770.3167375180046,0.34275820699031334,0,48.0
2019-08-05,35,18005,634,Self-Employed,Bachelor,15,41900,12,Single,4,Mortgage,432,0.1268247672847926,2,1,0.45474285312167745,1,Debt Consolidation,0,26,14,1210,601,135532,19389,1500.4166666666667,0.7278416126177776,5,116143,0.1899,0.20005666026937213,3881.4994203097667,2.874867705843777,0,65.0
2019-08-06,47,50061,614,Employed,Master,26,32043,48,Married,1,Mortgage,460,0.1389196038046707,2,1,0.30155996034561344,0,Home,0,24,28,5256,4552,98928,38903,4171.75,0.5891584862185665,2,60025,0.22004300000000002,0.20383931813699543,981.6467205917776,0.3455736131340031,0,48.0
2019-08-07,67,87371,509,Employed,Bachelor,46,27722,72,Divorced,0,Rent,907,0.1193500392668161,2,2,0.5564655762027361,0,Education,0,20,25,1128,976,74454,7937,7280.916666666667,0.8026251865356446,4,66517,0.288222,0.32359139607928944,876.6029484595437,0.24496955948214538,0,54.0
2019-08-08,42,18379,605,Self-Employed,Doctorate,22,16635,36,Divorced,2,Rent,556,0.2851410381982806,4,1,0.29452071667801877,0,Home,0,30,16,11150,205,73600,13311,1531.5833333333333,0.852286585643786,2,60289,0.199135,0.17487171375445465,597.1242401622452,0.7528968323601363,0,52.0
2019-08-09,42,51726,549,Employed,Master,17,28018,60,Married,0,Mortgage,346,0.2671594771127225,3,0,0.21294487227361927,1,Debt Consolidation,0,23,12,632,214,58195,26878,4310.5,0.679992423931761,8,31317,0.25851799999999997,0.2397587954503396,805.6286500000635,0.26716822874378,0,64.0
2019-08-10,34,47633,610,Employed,High School,16,19856,24,Married,5,Rent,425,0.18961896088193633,2,1,0.12506875530522435,0,Education,0,28,4,1798,332,287756,9735,3969.4166666666665,0.8345170157507908,5,278021,0.189856,0.20203593916455584,1012.5630170885191,0.362159767494431,0,44.0
2019-08-11,29,25959,596,Employed,Master,4,24977,72,Married,4,Mortgage,199,0.3944916435050647,2,1,0.29543083990012603,0,Other,0,22,9,4686,614,46919,11023,2163.25,0.9921601454622204,5,35896,0.241977,0.2055194512085644,606.2876266180648,0.37225823488642773,0,55.0
2019-08-12,49,72613,618,Employed,High School,24,17923,36,Divorced,3,Mortgage,745,0.29200576789327964,3,2,0.38391345401072485,0,Debt Consolidation,0,28,9,4716,159,37365,2067,6051.083333333333,0.8552925449650911,9,35298,0.193923,0.2170852150212777,681.7878284461349,0.23579047748135484,0,52.0
2019-08-13,29,107380,600,Employed,Doctorate,6,15479,96,Single,2,Other,447,0.39395795571764186,1,1,0.13164030635611773,0,Auto,0,27,20,2593,6986,65458,9557,8948.333333333334,0.9458773915041369,9,55901,0.250479,0.21950803793649948,343.4108596893266,0.08833051141992847,1,35.2
2019-08-14,40,170970,590,Employed,Bachelor,20,17011,120,Married,0,Other,948,0.2286742182597179,4,1,0.24467536650457905,0,Debt Consolidation,0,26,17,3617,839,152925,19627,14247.5,0.9813308233081536,5,133298,0.277011,0.3136619290836561,465.6984738405384,0.0992243182200764,1,36.800000000000004
2019-08-15,34,62296,625,Employed,Bachelor,15,16758,12,Married,0,Other,267,0.4885142578555629,2,0,0.050854025352433704,0,Other,0,26,9,14410,79,16424,51147,5191.333333333333,0.8308564306092702,5,8779,0.16925800000000002,0.15570311401480538,1517.0622759745838,0.343661668673671,1,39.2
2019-08-16,45,110989,593,Employed,Associate,24,9547,48,Single,1,Rent,428,0.1012077512740727,8,0,0.20874240943345493,0,Auto,1,21,24,4006,1488,47284,22265,9249.083333333334,0.7371729021391447,4,25019,0.208047,0.20941892381282748,295.3311892220371,0.07820571651843376,1,44.800000000000004
2019-08-17,44,24270,584,Employed,High School,20,34423,48,Single,3,Rent,546,0.06383916140418658,1,1,0.24718984489584206,1,Auto,0,20,15,771,8221,20338,20514,2022.5,0.6867985855485087,4,3256,0.23742300000000002,0.2541289001155281,1149.3092945097887,0.8382246202767806,0,65.0
2019-08-18,52,37808,543,Unemployed,High School,29,28006,36,Divorced,0,Rent,575,0.05332448894879321,0,2,0.14530951264079958,0,Debt Consolidation,0,23,14,2158,3951,8380,86710,3150.6666666666665,0.8655839457394071,10,9426,0.241506,0.24445337960739763,1105.3144964918542,0.5333203014680028,0,53.0
2019-08-19,33,73477,576,Self-Employed,Master,13,35572,48,Married,3,Own,515,0.23669782618866644,2,1,0.4547259010910599,0,Education,0,14,27,21314,3189,114417,9683,6123.083333333333,0.6701461577237015,4,104734,0.242572,0.24553903985029563,1170.6321236652177,0.2752913902851588,1,44.0
2019-08-20,36,30273,604,Employed,Associate,11,15092,48,Single,2,Own,467,0.30580818921462244,5,2,0.48809643502924843,0,Debt Consolidation,0,19,8,3454,3053,26231,27613,2522.75,0.733762610469344,9,9346,0.208092,0.20684260487232128,464.7750720218738,0.36934895333341544,0,55.0
2019-08-21,28,45303,631,Employed,Bachelor,2,19237,48,Married,1,Own,439,0.2605543407827361,2,1,0.5916915759350061,0,Home,0,24,9,7693,4406,161358,26047,3775.25,0.8243482874322305,6,135311,0.19873700000000002,0.2010684579289203,586.4845411510121,0.2716335451032414,0,53.0
2019-08-22,34,93598,540,Unemployed,Master,12,18760,36,Divorced,4,Rent,378,0.5921888470527664,4,1,0.5619735426949789,0,Auto,0,29,26,4096,5664,9760,3845,7799.833333333333,0.6914855758938573,4,5915,0.23376,0.25378259472336256,749.6525228087578,0.14457392544397416,1,48.800000000000004
